contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,optionType
SPY250529C00568000,2025-05-28 14:37:51+00:00,568.0,21.77,18.0,21.57,0.069999695,0.32257923,4.0,8.0,0.6787141503906251,True,REGULAR,USD,2025-05-29,call
SPY250529C00569000,2025-05-28 19:07:16+00:00,569.0,21.52,17.04,20.63,-0.1800003,-0.8294945,9.0,12.0,0.6635775830078127,True,REGULAR,USD,2025-05-29,call
SPY250529C00570000,2025-05-28 19:55:47+00:00,570.0,17.34,17.69,19.03,-2.3899994,-12.11353,156.0,135.0,0.56055126953125,True,REGULAR,USD,2025-05-29,call
SPY250529C00571000,2025-05-28 19:48:18+00:00,571.0,18.1,16.72,17.45,-1.7399998,-8.77016,125.0,61.0,0.4489801196289062,True,REGULAR,USD,2025-05-29,call
SPY250529C00572000,2025-05-28 20:03:05+00:00,572.0,15.7,15.9,16.06,-2.920001,-15.682067,43.0,26.0,0.35108070800781244,True,REGULAR,USD,2025-05-29,call
SPY250529C00573000,2025-05-28 19:59:14+00:00,573.0,15.0,14.93,15.07,-3.1200008,-17.218548,16.0,24.0,0.335944140625,True,REGULAR,USD,2025-05-29,call
SPY250529C00574000,2025-05-28 20:14:41+00:00,574.0,14.08,13.96,14.1,-2.9400005,-17.273798,27.0,88.0,0.32471378417968744,True,REGULAR,USD,2025-05-29,call
SPY250529C00575000,2025-05-28 20:06:40+00:00,575.0,13.25,13.0,13.15,-2.6099997,-16.456493,459.0,288.0,0.31690136230468746,True,REGULAR,USD,2025-05-29,call
SPY250529C00576000,2025-05-28 20:09:11+00:00,576.0,12.41,12.05,12.19,-3.4800005,-21.90057,46.0,211.0,0.30542686767578126,True,REGULAR,USD,2025-05-29,call
SPY250529C00577000,2025-05-28 20:12:55+00:00,577.0,11.16,11.12,11.26,-2.46,-18.061674,31.0,318.0,0.2981027221679687,True,REGULAR,USD,2025-05-29,call
SPY250529C00578000,2025-05-28 20:00:00+00:00,578.0,10.1,10.21,10.34,-2.96,-22.664623,222.0,503.0,0.2902903002929687,True,REGULAR,USD,2025-05-29,call
SPY250529C00579000,2025-05-28 20:14:58+00:00,579.0,9.37,9.31,9.44,-2.7200003,-22.497934,97.0,570.0,0.2834544311523437,True,REGULAR,USD,2025-05-29,call
SPY250529C00580000,2025-05-28 20:14:41+00:00,580.0,8.54,8.43,8.55,-3.4499998,-28.773975,541.0,598.0,0.2756420092773437,True,REGULAR,USD,2025-05-29,call
SPY250529C00581000,2025-05-28 20:13:29+00:00,581.0,7.6,7.58,7.69,-3.0000005,-28.301891,281.0,504.0,0.26929441650390623,True,REGULAR,USD,2025-05-29,call
SPY250529C00582000,2025-05-28 20:14:59+00:00,582.0,6.82,6.76,6.85,-2.7800002,-28.958336,671.0,494.0,0.2622144091796875,True,REGULAR,USD,2025-05-29,call
SPY250529C00583000,2025-05-28 20:11:34+00:00,583.0,6.13,5.97,6.04,-3.2399998,-34.578438,672.0,586.0,0.2553785400390626,True,REGULAR,USD,2025-05-29,call
SPY250529C00584000,2025-05-28 20:13:10+00:00,584.0,5.23,5.21,5.28,-3.3399997,-38.97316,860.0,858.0,0.25012956909179684,True,REGULAR,USD,2025-05-29,call
SPY250529C00585000,2025-05-28 20:14:44+00:00,585.0,4.54,4.5,4.57,-3.17,-41.115433,5305.0,1262.0,0.24585715087890625,True,REGULAR,USD,2025-05-29,call
SPY250529C00586000,2025-05-28 20:14:41+00:00,586.0,3.9,3.85,3.9,-3.12,-44.444443,5674.0,712.0,0.24109645629882812,True,REGULAR,USD,2025-05-29,call
SPY250529C00587000,2025-05-28 20:14:58+00:00,587.0,3.27,3.25,3.29,-2.5,-43.327557,5842.0,1234.0,0.23731231445312498,True,REGULAR,USD,2025-05-29,call
SPY250529C00588000,2025-05-28 20:14:58+00:00,588.0,2.72,2.7,2.73,-2.76,-50.364964,17541.0,1205.0,0.23316196533203126,False,REGULAR,USD,2025-05-29,call
SPY250529C00589000,2025-05-28 20:14:59+00:00,589.0,2.22,2.22,2.25,-2.5800002,-53.750004,32023.0,1209.0,0.23120885986328127,False,REGULAR,USD,2025-05-29,call
SPY250529C00590000,2025-05-28 20:14:59+00:00,590.0,1.8,1.8,1.81,-2.3799999,-56.937798,99539.0,3182.0,0.22766885620117186,False,REGULAR,USD,2025-05-29,call
SPY250529C00591000,2025-05-28 20:15:00+00:00,591.0,1.44,1.44,1.47,-2.1399999,-59.776535,61846.0,1549.0,0.2280350634765625,False,REGULAR,USD,2025-05-29,call
SPY250529C00592000,2025-05-28 20:14:51+00:00,592.0,1.17,1.14,1.17,-1.87,-61.513157,61067.0,3577.0,0.22754678710937498,False,REGULAR,USD,2025-05-29,call
SPY250529C00593000,2025-05-28 20:14:59+00:00,593.0,0.91,0.9,0.91,-1.6599998,-64.59144,33683.0,1320.0,0.2260819580078125,False,REGULAR,USD,2025-05-29,call
SPY250529C00594000,2025-05-28 20:14:55+00:00,594.0,0.7,0.69,0.7,-1.4199998,-66.981125,23774.0,1457.0,0.22534954345703123,False,REGULAR,USD,2025-05-29,call
SPY250529C00595000,2025-05-28 20:14:59+00:00,595.0,0.52,0.52,0.53,-1.24,-70.454544,44430.0,2180.0,0.22461712890624996,False,REGULAR,USD,2025-05-29,call
SPY250529C00596000,2025-05-28 20:14:54+00:00,596.0,0.38,0.38,0.39,-1.05,-73.42657,19783.0,1269.0,0.22315229980468748,False,REGULAR,USD,2025-05-29,call
SPY250529C00597000,2025-05-28 20:14:59+00:00,597.0,0.28,0.27,0.28,-0.87,-75.652176,18943.0,1384.0,0.2211991943359375,False,REGULAR,USD,2025-05-29,call
SPY250529C00598000,2025-05-28 20:14:50+00:00,598.0,0.21,0.2,0.21,-0.69,-76.66667,21668.0,851.0,0.22315229980468748,False,REGULAR,USD,2025-05-29,call
SPY250529C00599000,2025-05-28 20:14:50+00:00,599.0,0.15,0.14,0.15,-0.54999995,-78.571434,7431.0,1858.0,0.22266402343749997,False,REGULAR,USD,2025-05-29,call
SPY250529C00600000,2025-05-28 20:14:57+00:00,600.0,0.1,0.09,0.1,-0.45000002,-81.81818,29367.0,6002.0,0.22071091796874998,False,REGULAR,USD,2025-05-29,call
SPY250529C00601000,2025-05-28 20:14:43+00:00,601.0,0.07,0.06,0.07,-0.34,-82.92683,6573.0,3727.0,0.22071091796874998,False,REGULAR,USD,2025-05-29,call
SPY250529C00602000,2025-05-28 20:14:56+00:00,602.0,0.05,0.04,0.05,-0.26,-83.870964,5706.0,1326.0,0.22266402343749997,False,REGULAR,USD,2025-05-29,call
SPY250529C00603000,2025-05-28 20:14:32+00:00,603.0,0.03,0.03,0.04,-0.19,-86.36364,3895.0,791.0,0.22852333984375,False,REGULAR,USD,2025-05-29,call
SPY250529C00604000,2025-05-28 20:13:34+00:00,604.0,0.03,0.02,0.03,-0.13,-81.25,2959.0,837.0,0.2304764453125,False,REGULAR,USD,2025-05-29,call
SPY250529C00605000,2025-05-28 20:13:08+00:00,605.0,0.02,0.02,0.03,-0.09,-81.818184,6173.0,1896.0,0.24414818359375,False,REGULAR,USD,2025-05-29,call
SPY250529C00606000,2025-05-28 20:14:49+00:00,606.0,0.02,0.01,0.02,-0.05,-71.42857,4367.0,1177.0,0.242195078125,False,REGULAR,USD,2025-05-29,call
SPY250529C00607000,2025-05-28 20:14:46+00:00,607.0,0.01,0.01,0.02,-0.049999997,-83.333336,1890.0,452.0,0.25391371093750004,False,REGULAR,USD,2025-05-29,call
SPY250529C00608000,2025-05-28 20:08:55+00:00,608.0,0.01,0.01,0.02,-0.03,-75.0,1198.0,1294.0,0.26563234375,False,REGULAR,USD,2025-05-29,call
SPY250529C00609000,2025-05-28 20:11:53+00:00,609.0,0.01,0.0,0.01,-0.02,-66.66667,813.0,761.0,0.257819921875,False,REGULAR,USD,2025-05-29,call
SPY250529C00610000,2025-05-28 20:12:30+00:00,610.0,0.01,0.0,0.01,-0.02,-66.66667,953.0,2272.0,0.26563234375,False,REGULAR,USD,2025-05-29,call
SPY250529C00611000,2025-05-28 19:53:50+00:00,611.0,0.01,0.0,0.01,-0.01,-50.0,338.0,2213.0,0.27735097656249996,False,REGULAR,USD,2025-05-29,call
SPY250529C00612000,2025-05-28 19:50:01+00:00,612.0,0.01,0.0,0.01,-0.01,-50.0,431.0,1453.0,0.2890696093749999,False,REGULAR,USD,2025-05-29,call
SPY250529C00613000,2025-05-28 19:35:55+00:00,613.0,0.01,0.0,0.01,0.0,0.0,101.0,1385.0,0.29688203124999996,False,REGULAR,USD,2025-05-29,call
SPY250529C00614000,2025-05-28 19:13:46+00:00,614.0,0.01,0.0,0.01,0.0,0.0,22.0,880.0,0.3086006640625,False,REGULAR,USD,2025-05-29,call
SPY250529C00615000,2025-05-28 19:40:21+00:00,615.0,0.01,0.0,0.01,0.0,0.0,156.0,1736.0,0.32031929687499994,False,REGULAR,USD,2025-05-29,call
SPY250529C00616000,2025-05-28 18:53:37+00:00,616.0,0.01,0.0,0.01,0.0,0.0,344.0,143.0,0.32813171874999997,False,REGULAR,USD,2025-05-29,call
SPY250529C00617000,2025-05-28 16:15:32+00:00,617.0,0.02,0.0,0.01,0.01,100.0,12.0,222.0,0.335944140625,False,REGULAR,USD,2025-05-29,call
SPY250529C00618000,2025-05-28 15:04:20+00:00,618.0,0.01,0.0,0.01,-0.01,-50.0,101.0,178.0,0.35156898437499995,False,REGULAR,USD,2025-05-29,call
SPY250529C00619000,2025-05-27 16:59:56+00:00,619.0,0.01,0.0,0.01,0.0,0.0,22.0,23.0,0.35938140625,False,REGULAR,USD,2025-05-29,call
SPY250529C00620000,2025-05-28 18:16:35+00:00,620.0,0.01,0.0,0.01,0.0,0.0,313.0,455.0,0.367193828125,False,REGULAR,USD,2025-05-29,call
SPY250529C00621000,2025-05-28 17:41:50+00:00,621.0,0.01,0.0,0.01,-0.01,-50.0,2.0,0.0,0.38281867187499996,False,REGULAR,USD,2025-05-29,call
SPY250529C00622000,2025-05-28 16:07:39+00:00,622.0,0.01,0.0,0.01,0.0,0.0,27.0,3.0,0.39063109375,False,REGULAR,USD,2025-05-29,call
SPY250529C00623000,2025-05-28 15:45:04+00:00,623.0,0.01,0.0,0.01,-0.04,-80.00001,319.0,41.0,0.398443515625,False,REGULAR,USD,2025-05-29,call
SPY250529C00624000,2025-05-28 16:36:38+00:00,624.0,0.01,0.0,0.01,-0.01,-50.0,112.0,130.0,0.4062559375,False,REGULAR,USD,2025-05-29,call
SPY250529C00625000,2025-05-28 16:43:58+00:00,625.0,0.01,0.0,0.01,0.0,0.0,2.0,1286.0,0.42188078125,False,REGULAR,USD,2025-05-29,call
SPY250529C00630000,2025-05-28 16:41:40+00:00,630.0,0.01,0.0,0.01,-0.01,-50.0,1.0,128.0,0.4687553125,False,REGULAR,USD,2025-05-29,call
SPY250529C00635000,2025-05-23 16:46:07+00:00,635.0,0.01,0.0,0.01,0.0,0.0,1.0,4.0,0.51562984375,False,REGULAR,USD,2025-05-29,call
SPY250529C00640000,2025-05-20 16:32:32+00:00,640.0,0.02,0.0,0.01,0.0,0.0,1.0,286.0,0.5312546875,False,REGULAR,USD,2025-05-29,call
SPY250529C00645000,2025-05-23 13:33:24+00:00,645.0,0.01,0.0,0.01,0.0,0.0,10.0,262.0,0.57812921875,False,REGULAR,USD,2025-05-29,call
SPY250529P00530000,2025-05-28 18:38:28+00:00,530.0,0.01,0.0,0.01,-0.01,-50.0,1289.0,268.0,0.64062859375,False,REGULAR,USD,2025-05-29,put
SPY250529P00535000,2025-05-28 20:14:17+00:00,535.0,0.01,0.0,0.01,-0.01,-50.0,687.0,343.0,0.57812921875,False,REGULAR,USD,2025-05-29,put
SPY250529P00540000,2025-05-28 20:14:16+00:00,540.0,0.01,0.01,0.02,0.0,0.0,6242.0,373.0,0.585941640625,False,REGULAR,USD,2025-05-29,put
SPY250529P00545000,2025-05-28 20:06:34+00:00,545.0,0.01,0.01,0.02,-0.01,-50.0,6855.0,609.0,0.5312546875,False,REGULAR,USD,2025-05-29,put
SPY250529P00550000,2025-05-28 19:48:38+00:00,550.0,0.02,0.01,0.02,-0.01,-33.333336,1284.0,1213.0,0.48438015625,False,REGULAR,USD,2025-05-29,put
SPY250529P00551000,2025-05-28 19:55:21+00:00,551.0,0.01,0.01,0.02,-0.02,-66.66667,135.0,461.0,0.4726615234375,False,REGULAR,USD,2025-05-29,put
SPY250529P00552000,2025-05-28 19:05:08+00:00,552.0,0.01,0.01,0.02,-0.01,-50.0,405.0,153.0,0.46094289062500005,False,REGULAR,USD,2025-05-29,put
SPY250529P00553000,2025-05-28 16:52:47+00:00,553.0,0.02,0.01,0.02,-0.01,-33.333336,43.0,2531.0,0.44922425781249997,False,REGULAR,USD,2025-05-29,put
SPY250529P00554000,2025-05-28 19:59:08+00:00,554.0,0.02,0.01,0.02,-0.01,-33.333336,76.0,6645.0,0.437505625,False,REGULAR,USD,2025-05-29,put
SPY250529P00555000,2025-05-28 20:00:40+00:00,555.0,0.01,0.01,0.02,-0.03,-75.0,129.0,4382.0,0.42578699218750005,False,REGULAR,USD,2025-05-29,put
SPY250529P00556000,2025-05-28 20:12:15+00:00,556.0,0.02,0.01,0.02,-0.01,-33.333336,156.0,3154.0,0.414068359375,False,REGULAR,USD,2025-05-29,put
SPY250529P00557000,2025-05-28 20:00:38+00:00,557.0,0.01,0.01,0.02,-0.04,-80.00001,438.0,324.0,0.4023497265625,False,REGULAR,USD,2025-05-29,put
SPY250529P00558000,2025-05-28 19:59:59+00:00,558.0,0.02,0.01,0.02,-0.030000001,-60.0,386.0,443.0,0.39063109375,False,REGULAR,USD,2025-05-29,put
SPY250529P00559000,2025-05-28 20:14:29+00:00,559.0,0.02,0.02,0.03,-0.02,-50.0,612.0,677.0,0.39453730468750003,False,REGULAR,USD,2025-05-29,put
SPY250529P00560000,2025-05-28 20:13:49+00:00,560.0,0.02,0.02,0.03,-0.02,-50.0,2009.0,1874.0,0.38281867187499996,False,REGULAR,USD,2025-05-29,put
SPY250529P00561000,2025-05-28 20:04:57+00:00,561.0,0.02,0.02,0.03,-0.030000001,-60.0,427.0,2842.0,0.3711000390625,False,REGULAR,USD,2025-05-29,put
SPY250529P00562000,2025-05-28 20:10:15+00:00,562.0,0.03,0.02,0.03,-0.020000001,-40.000004,376.0,621.0,0.35742830078125,False,REGULAR,USD,2025-05-29,put
SPY250529P00563000,2025-05-28 20:05:48+00:00,563.0,0.03,0.02,0.03,-0.04,-57.142857,422.0,357.0,0.3437565625,False,REGULAR,USD,2025-05-29,put
SPY250529P00564000,2025-05-28 20:10:16+00:00,564.0,0.02,0.02,0.03,-0.04,-66.66667,660.0,427.0,0.3320379296875,False,REGULAR,USD,2025-05-29,put
SPY250529P00565000,2025-05-28 20:14:29+00:00,565.0,0.03,0.03,0.04,-0.03,-50.0,1919.0,2183.0,0.3320379296875,False,REGULAR,USD,2025-05-29,put
SPY250529P00566000,2025-05-28 20:12:39+00:00,566.0,0.03,0.03,0.04,-0.060000002,-66.666664,308.0,484.0,0.31836619140624994,False,REGULAR,USD,2025-05-29,put
SPY250529P00567000,2025-05-28 20:14:51+00:00,567.0,0.04,0.03,0.04,-0.04,-50.0,979.0,431.0,0.30664755859375,False,REGULAR,USD,2025-05-29,put
SPY250529P00568000,2025-05-28 20:10:53+00:00,568.0,0.04,0.04,0.05,-0.050000004,-55.555557,1403.0,642.0,0.30274134765625,False,REGULAR,USD,2025-05-29,put
SPY250529P00569000,2025-05-28 20:14:45+00:00,569.0,0.05,0.05,0.06,-0.05,-50.0,1381.0,815.0,0.29688203124999996,False,REGULAR,USD,2025-05-29,put
SPY250529P00570000,2025-05-28 20:14:57+00:00,570.0,0.06,0.05,0.06,-0.040000003,-40.000004,4993.0,1912.0,0.28321029296874994,False,REGULAR,USD,2025-05-29,put
SPY250529P00571000,2025-05-28 20:13:26+00:00,571.0,0.08,0.07,0.08,-0.049999997,-38.461536,2736.0,358.0,0.28125718749999995,False,REGULAR,USD,2025-05-29,put
SPY250529P00572000,2025-05-28 20:14:56+00:00,572.0,0.09,0.08,0.09,-0.049999997,-35.714283,4409.0,806.0,0.27246821289062495,False,REGULAR,USD,2025-05-29,put
SPY250529P00573000,2025-05-28 20:14:36+00:00,573.0,0.12,0.11,0.12,-0.04,-25.0,5254.0,988.0,0.270515107421875,False,REGULAR,USD,2025-05-29,put
SPY250529P00574000,2025-05-28 20:14:14+00:00,574.0,0.15,0.14,0.15,-0.049999997,-24.999998,3459.0,2148.0,0.266608896484375,False,REGULAR,USD,2025-05-29,put
SPY250529P00575000,2025-05-28 20:14:53+00:00,575.0,0.18,0.18,0.19,-0.03999999,-18.181814,9863.0,2560.0,0.26270268554687504,False,REGULAR,USD,2025-05-29,put
SPY250529P00576000,2025-05-28 20:14:58+00:00,576.0,0.24,0.23,0.24,-0.019999996,-7.692306,6611.0,1372.0,0.25928475097656256,False,REGULAR,USD,2025-05-29,put
SPY250529P00577000,2025-05-28 20:14:58+00:00,577.0,0.31,0.29,0.31,0.0,0.0,8515.0,1645.0,0.257819921875,False,REGULAR,USD,2025-05-29,put
SPY250529P00578000,2025-05-28 20:14:55+00:00,578.0,0.39,0.37,0.39,0.01999998,5.4054003,7869.0,1783.0,0.25440198730468755,False,REGULAR,USD,2025-05-29,put
SPY250529P00579000,2025-05-28 20:14:49+00:00,579.0,0.47,0.47,0.49,0.03999999,9.302323,7957.0,1268.0,0.2514723291015625,False,REGULAR,USD,2025-05-29,put
SPY250529P00580000,2025-05-28 20:14:59+00:00,580.0,0.6,0.59,0.61,0.100000024,20.000004,23386.0,3438.0,0.24829853271484376,False,REGULAR,USD,2025-05-29,put
SPY250529P00581000,2025-05-28 20:14:55+00:00,581.0,0.74,0.74,0.75,0.13999999,23.33333,8580.0,2265.0,0.24439232177734377,False,REGULAR,USD,2025-05-29,put
SPY250529P00582000,2025-05-28 20:14:58+00:00,582.0,0.92,0.91,0.92,0.19999999,27.777775,12607.0,2000.0,0.24048611083984373,False,REGULAR,USD,2025-05-29,put
SPY250529P00583000,2025-05-28 20:14:50+00:00,583.0,1.12,1.11,1.13,0.28000003,33.33334,14944.0,1696.0,0.23743438354492186,False,REGULAR,USD,2025-05-29,put
SPY250529P00584000,2025-05-28 20:14:59+00:00,584.0,1.35,1.35,1.37,0.35000002,35.000004,17630.0,2836.0,0.233406103515625,False,REGULAR,USD,2025-05-29,put
SPY250529P00585000,2025-05-28 20:14:59+00:00,585.0,1.65,1.64,1.66,0.47000003,39.830513,31619.0,1965.0,0.23011023803710937,False,REGULAR,USD,2025-05-29,put
SPY250529P00586000,2025-05-28 20:14:56+00:00,586.0,2.0,1.96,1.99,0.62,44.927536,21112.0,2016.0,0.22595988891601562,False,REGULAR,USD,2025-05-29,put
SPY250529P00587000,2025-05-28 20:14:55+00:00,587.0,2.39,2.35,2.39,0.7700001,47.53087,27392.0,1796.0,0.22339643798828124,False,REGULAR,USD,2025-05-29,put
SPY250529P00588000,2025-05-28 20:14:57+00:00,588.0,2.81,2.81,2.84,0.9,47.12042,45262.0,3214.0,0.22022264160156246,True,REGULAR,USD,2025-05-29,put
SPY250529P00589000,2025-05-28 20:14:55+00:00,589.0,3.36,3.32,3.36,1.1099999,49.33333,61331.0,1058.0,0.21790332885742186,True,REGULAR,USD,2025-05-29,put
SPY250529P00590000,2025-05-28 20:14:34+00:00,590.0,3.93,3.89,3.94,1.3100002,50.000008,49948.0,2642.0,0.21558401611328126,True,REGULAR,USD,2025-05-29,put
SPY250529P00591000,2025-05-28 20:14:45+00:00,591.0,4.55,4.53,4.6,1.5100002,49.671062,22339.0,1048.0,0.2153398779296875,True,REGULAR,USD,2025-05-29,put
SPY250529P00592000,2025-05-28 20:14:58+00:00,592.0,5.28,5.22,5.3,1.8200002,52.60116,11274.0,741.0,0.21363091064453127,True,REGULAR,USD,2025-05-29,put
SPY250529P00593000,2025-05-28 20:13:13+00:00,593.0,6.02,5.96,6.06,2.07,52.405064,3879.0,430.0,0.21289849609375,True,REGULAR,USD,2025-05-29,put
SPY250529P00594000,2025-05-28 20:12:08+00:00,594.0,6.76,6.74,6.85,2.21,48.571426,1396.0,394.0,0.21021297607421874,True,REGULAR,USD,2025-05-29,put
SPY250529P00595000,2025-05-28 20:14:36+00:00,595.0,7.6,7.58,7.69,2.4699998,48.148144,1299.0,336.0,0.20850400878906244,True,REGULAR,USD,2025-05-29,put
SPY250529P00596000,2025-05-28 20:12:10+00:00,596.0,8.4,8.44,8.56,2.5299997,43.100506,855.0,217.0,0.20557435058593748,True,REGULAR,USD,2025-05-29,put
SPY250529P00597000,2025-05-28 19:56:05+00:00,597.0,9.61,9.33,9.46,2.4899998,34.971905,202.0,195.0,0.2016681396484375,True,REGULAR,USD,2025-05-29,put
SPY250529P00598000,2025-05-28 19:59:24+00:00,598.0,10.22,10.25,10.38,2.0700006,25.39878,105.0,28.0,0.194343994140625,True,REGULAR,USD,2025-05-29,put
SPY250529P00599000,2025-05-28 19:50:43+00:00,599.0,11.18,11.18,11.34,2.4099998,27.480042,83.0,39.0,0.19336744140625,True,REGULAR,USD,2025-05-29,put
SPY250529P00600000,2025-05-28 19:54:27+00:00,600.0,12.9,12.15,12.3,3.75,40.98361,349.0,61.0,0.18164880859375,True,REGULAR,USD,2025-05-29,put
SPY250529P00601000,2025-05-28 20:02:03+00:00,601.0,13.53,13.13,13.28,2.46,22.222223,74.0,5.0,0.16797707031250003,True,REGULAR,USD,2025-05-29,put
SPY250529P00602000,2025-05-28 19:51:50+00:00,602.0,14.82,12.24,14.75,1.7699995,13.563214,88.0,0.0,0.34888346435546874,True,REGULAR,USD,2025-05-29,put
SPY250529P00603000,2025-05-28 19:54:05+00:00,603.0,15.86,13.24,16.63,1.9399996,13.936778,31.0,1.0,0.5014698291015626,True,REGULAR,USD,2025-05-29,put
SPY250529P00604000,2025-05-28 19:41:39+00:00,604.0,14.3,14.24,17.63,0.40000057,2.877702,7.0,2.0,0.5222215747070311,True,REGULAR,USD,2025-05-29,put
SPY250529P00605000,2025-05-28 19:54:21+00:00,605.0,17.92,15.64,18.63,3.6000004,25.139668,11.0,1.0,0.5427291821289064,True,REGULAR,USD,2025-05-29,put
SPY250529P00606000,2025-05-27 19:40:42+00:00,606.0,15.75,16.64,19.63,0.0,0.0,2.0,0.0,0.5629926513671876,True,REGULAR,USD,2025-05-29,put
SPY250529P00607000,2025-05-28 13:31:24+00:00,607.0,15.65,17.64,20.63,-0.70000076,-4.28135,1.0,1.0,0.5830119824218749,True,REGULAR,USD,2025-05-29,put
SPY250529P00608000,2025-05-16 19:30:34+00:00,608.0,14.89,18.64,21.63,0.0,0.0,2.0,0.0,0.602787175292969,True,REGULAR,USD,2025-05-29,put
SPY250529P00609000,2025-05-28 19:40:24+00:00,609.0,20.19,19.61,22.63,5.830001,40.598892,6.0,0.0,0.6223182299804688,True,REGULAR,USD,2025-05-29,put
SPY250529P00610000,2025-05-28 20:14:08+00:00,610.0,22.2,20.61,23.63,2.5100002,12.747589,18.0,1.0,0.641605146484375,True,REGULAR,USD,2025-05-29,put
SPY250529P00612000,2025-05-28 18:55:23+00:00,612.0,23.21,22.61,25.63,0.12999916,0.5632546,6.0,0.0,0.6799348413085939,True,REGULAR,USD,2025-05-29,put
SPY250529P00615000,2025-05-28 19:55:06+00:00,615.0,27.76,25.6,28.63,6.41,30.023418,1.0,0.0,0.7358424853515625,True,REGULAR,USD,2025-05-29,put
SPY250530C00528000,2025-05-27 17:56:52+00:00,528.0,63.13,59.16,60.6,0.0,0.0,7.0,239.0,0.6699251757812501,True,REGULAR,USD,2025-05-30,call
SPY250530C00529000,2025-05-27 16:34:36+00:00,529.0,60.93,58.28,59.59,0.0,0.0,12.0,185.0,0.6894562304687502,True,REGULAR,USD,2025-05-30,call
SPY250530C00530000,2025-05-28 20:00:24+00:00,530.0,57.3,57.16,58.59,-2.4300003,-4.068308,49.0,1835.0,0.6455113574218749,True,REGULAR,USD,2025-05-30,call
SPY250530C00531000,2025-05-28 15:17:50+00:00,531.0,58.71,56.16,57.59,-1.5800018,-2.6206698,3.0,407.0,0.6357458300781251,True,REGULAR,USD,2025-05-30,call
SPY250530C00532000,2025-05-28 18:50:30+00:00,532.0,58.33,55.16,56.61,0.5400009,0.9344193,1.0,160.0,0.63086306640625,True,REGULAR,USD,2025-05-30,call
SPY250530C00533000,2025-05-28 14:54:22+00:00,533.0,57.3,54.16,55.56,0.52000046,0.91581625,1.0,171.0,0.6054726953125001,True,REGULAR,USD,2025-05-30,call
SPY250530C00534000,2025-05-28 14:52:55+00:00,534.0,55.88,53.31,54.59,-0.9300003,-1.6370362,1.0,224.0,0.6435582519531251,True,REGULAR,USD,2025-05-30,call
SPY250530C00535000,2025-05-28 18:52:13+00:00,535.0,53.46,52.95,53.6,-1.6800003,-3.0467906,28.0,1638.0,0.7412135253906249,True,REGULAR,USD,2025-05-30,call
SPY250530C00536000,2025-05-28 14:34:59+00:00,536.0,54.54,51.16,52.61,-0.61999893,-1.124001,2.0,223.0,0.5898478515625001,True,REGULAR,USD,2025-05-30,call
SPY250530C00537000,2025-05-28 19:43:12+00:00,537.0,52.3,50.83,51.6,-1.2000008,-2.2429922,3.0,941.0,0.70117486328125,True,REGULAR,USD,2025-05-30,call
SPY250530C00538000,2025-05-28 19:50:00+00:00,538.0,51.18,49.22,50.58,-1.9799995,-3.7246041,2.0,1144.0,0.577152666015625,True,REGULAR,USD,2025-05-30,call
SPY250530C00539000,2025-05-28 15:11:08+00:00,539.0,51.09,48.23,49.6,-0.43999863,-0.8538689,2.0,1473.0,0.5742230078125,True,REGULAR,USD,2025-05-30,call
SPY250530C00540000,2025-05-28 19:53:00+00:00,540.0,48.14,47.99,48.6,-3.3600006,-6.524273,144.0,2207.0,0.6860382958984376,True,REGULAR,USD,2025-05-30,call
SPY250530C00541000,2025-05-28 14:02:33+00:00,541.0,50.1,46.17,47.6,0.109996796,0.2200376,1.0,1155.0,0.5390671093750001,True,REGULAR,USD,2025-05-30,call
SPY250530C00542000,2025-05-28 18:13:17+00:00,542.0,48.63,45.17,46.6,2.7600021,6.0170093,18.0,891.0,0.5283250292968751,True,REGULAR,USD,2025-05-30,call
SPY250530C00543000,2025-05-28 19:56:33+00:00,543.0,44.71,44.17,45.57,-3.1500015,-6.5817,9.0,936.0,0.5097705273437501,True,REGULAR,USD,2025-05-30,call
SPY250530C00544000,2025-05-28 13:41:52+00:00,544.0,48.86,43.32,44.6,1.9599991,4.1791024,35.0,574.0,0.5405319384765627,True,REGULAR,USD,2025-05-30,call
SPY250530C00545000,2025-05-28 19:59:01+00:00,545.0,42.98,42.84,43.62,-3.6100006,-7.748445,20.0,1601.0,0.6098671826171876,True,REGULAR,USD,2025-05-30,call
SPY250530C00546000,2025-05-28 19:29:01+00:00,546.0,43.65,41.18,42.61,-1.5900002,-3.514589,8.0,415.0,0.6750520776367189,True,REGULAR,USD,2025-05-30,call
SPY250530C00547000,2025-05-28 19:59:01+00:00,547.0,40.97,40.85,41.61,-3.619999,-8.118409,5.0,1516.0,0.585941640625,True,REGULAR,USD,2025-05-30,call
SPY250530C00548000,2025-05-28 19:40:19+00:00,548.0,41.22,39.18,40.61,-0.48999786,-1.1747731,7.0,624.0,0.6489292919921875,True,REGULAR,USD,2025-05-30,call
SPY250530C00549000,2025-05-28 19:29:01+00:00,549.0,41.38,38.84,39.62,-0.61999893,-1.476188,11.0,881.0,0.561527822265625,True,REGULAR,USD,2025-05-30,call
SPY250530C00550000,2025-05-28 20:05:47+00:00,550.0,38.08,37.84,38.26,-2.9199982,-7.121947,32.0,4708.0,0.5039112109375,True,REGULAR,USD,2025-05-30,call
